actor_id,url,list_page,name_kanji,name_kana,generation,yago,mon,affiliation,profile,image_url
308,https://meikandb.kabuki.ne.jp/actor/308/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=市川,市川 龍蔵,イチカワ リュウゾウ,,,,,立役。市川猿翁一門。1980年12月南座『曽根崎心中』の参詣の男で尾上笹太郎の名で初舞台。91年2月中村龍蔵と改名。92年3月初代市川右近（現・右團次）に入門し、南座『オグリ』の小栗の郎党ほかで市川龍蔵と改名。93年７月『當世流小栗判官（とうりゅうおぐりはんがん）』の馬士多四蔵ほかで歌舞伎座奮闘賞。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d0a02350e688_20101216211237.jpg
574,https://meikandb.kabuki.ne.jp/actor/574/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=松本,松本 幸一郎,マツモト コウイチロウ,,,,,松本幸四郎一門。2010年生まれ。19年12月松本幸四郎に入門し、国立劇場『近江源氏先陣館』の高綱倅（せがれ）小四郎高重で松本幸一郎を名のり初舞台。19年12月『近江源氏先陣館』の高綱倅小四郎高重で、20年10月『幸希芝居遊（さちねがうしばいごっこ）』の坊主小兵衛で国立劇場賞特別賞。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/5dfc5d3b14e02_20191220143347.jpg
1305,https://meikandb.kabuki.ne.jp/actor/1305/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=松本,松本 錦一,マツモト キンイチ,4代目,,,,立役。松本幸四郎一門。1997年生まれ。2022年3月、松本幸四郎に入門、松本錦一を名乗る。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2022/04/5d5f2e83baf4580f3dae9fe4870ad9bf-300x300.jpg
15,https://meikandb.kabuki.ne.jp/actor/15/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=澤村,澤村伊助,サワムラ イスケ,,,,,立役・女方。澤村藤十郎一門。劇団四季、俳優座の研修修了後、1998年５月澤村藤十郎、五代目澤村鐵之助に入門。７月歌舞伎座『義経千本桜』の鮨買いの町人で澤村伊助を名のり歌舞伎の初舞台。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/5dd395696a9a3_20191119161033.jpg
284,https://meikandb.kabuki.ne.jp/actor/284/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=澤村,澤村光紀,サワムラ ミツキ,,,,,立役。澤村田之助一門。1964年生まれ。90年国立劇場第10期歌舞伎俳優研修修了。４月歌舞伎座『沓手鳥孤城落月（ほととぎすこじょうのらくげつ）』の関東方武士ほかで初舞台。91年２月澤村田之助に入門し、歌舞伎座『仮名手本忠臣蔵』の大名ほかで澤村光紀を名のる。2011年１月『四天王御江戸鏑』の立廻りで国立劇場奨励賞。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d09f8eec9c9f_20101216203302.jpg
303,https://meikandb.kabuki.ne.jp/actor/303/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=澤村,澤村由蔵,サワムラ ヨシゾウ,,,,,女方。澤村田之助一門。1964年生まれ。92年国立劇場第11期歌舞伎俳優研修修了。４月澤村田之助に入門し、国立劇場『盟三五大切（かみかけてさんごたいせつ）』の高野家腰元で初舞台。93年4月歌舞伎座『元禄忠臣蔵』の侍女と細川家重臣で澤村由蔵を名のる。93年12月『野晒悟助』の立廻りで国立劇場特別賞。2014年11月『伽羅先代萩（めいぼくせんだいはぎ）』竹の間・御殿の腰元で国立劇場奨励賞。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d0a00531726a_20101216210435.jpg
112,https://meikandb.kabuki.ne.jp/actor/112/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=澤村,澤村紀世助,サワムラ キヨスケ,,,,伝統歌舞伎保存会会員,立役。九代目澤村宗十郎一門。1953年生まれ。松竹新喜劇を経て75年３月南座で歌舞伎の初舞台。76年３月澤村紀世助を名のる。80年１月『戻橋背御摂（もどりばしせなにごひいき）』の蜘蛛四天で国立劇場奨励賞。91年１月『鞍馬山のだんまり』の木葉天狗で国立劇場特別賞。ほか。2012年重要無形文化財（総合認定）に認定され、伝統歌舞伎保存会会員となる。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d05eaf49d58c_20101213184420.jpg
307,https://meikandb.kabuki.ne.jp/actor/307/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 りき彌,カタオカ リキヤ,,,,,女方。片岡秀太郎一門。涼しげな美貌で垢抜けた雰囲気がある。師・片岡秀太郎の薫陶を受け、『封印切』の仲居や『先代萩』の腰元、『籠釣瓶』の新造や『加賀鳶』の町人、『元禄忠臣蔵』の奥女中など、演目の東西やジャンルを問わず堅実に勤めている。勉強会の上方歌舞伎会では、師の指導のもと『賀の祝』の八重や『桂川』のお半、『熊谷陣屋』の藤の方、『絵本太功記』の初菊など女方の大役に挑戦。この貴重な経験が必ずや将来の糧となるだろう。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/544094e9ac56e_20141017130249.jpg
299,https://meikandb.kabuki.ne.jp/actor/299/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 佑次郎,カタオカ ユウジロウ,,,,,立役・女方。片岡我當一門。1974年生まれ。99年上方歌舞伎塾第1期修了。３月大阪松竹座『忠臣蔵』十一段目の奥田貞右衛門ほかで初舞台。12月南座『浪華の春雨』の捕手で片岡佑次郎を名のる。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/544095531084d_20141017130435.jpg
176,https://meikandb.kabuki.ne.jp/actor/176/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 千藏,カタオカ センゾウ,,,,,立役。片岡秀太郎一門。1971年生まれ。92年３月十三代目片岡仁左衛門に入門し、４月歌舞伎座『双蝶々曲輪日記（ふたつちょうちょうくるわにっき）』の見物人で片岡千藏を名のり初舞台。師の歿後、片岡秀太郎門下となる。95年１月『日本振袖始』の大蛇の分身で国立劇場特別賞。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/5440951b4b595_20141017130339.jpg
199,https://meikandb.kabuki.ne.jp/actor/199/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 孝法,カタオカ タカノリ,,,,,立役。片岡仁左衛門一門。1979年11月七代目嵐徳三郎に入門し、大阪・中座『二蓋笠柳生実記』の町人で嵐徳丸を名のる。2001年12月片岡孝太郎門下となり、南座『ぢいさんばあさん』の陸尺（ろくしゃく）で片岡孝法と改名。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d09c9d912211_20101216171209.jpg
567,https://meikandb.kabuki.ne.jp/actor/567/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 市也,カタオカ イチヤ,,,,,女方。片岡市蔵一門。1996年生まれ。2019年4月片岡市蔵に入門し、歌舞伎座『新版歌祭文』の通行人の男で片岡市也を名のり初舞台。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/5ca1b9ef40e42_20190401161247.jpg
13,https://meikandb.kabuki.ne.jp/actor/13/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 愛一朗,カタオカ アイイチロウ,,,,,女方。片岡愛之助一門。1999年上方歌舞伎塾第1期修了。３月大阪松竹座『忠臣蔵』十一段目の中村勘助ほかで初舞台。12月南座『石橋（しゃっきょう）』の力者で坂東竹雪を名のる。2010年６月片岡愛之助に入門し、７月大阪松竹座『御浜御殿綱豊卿』の奥女中ほかで片岡愛一郎を名のる。17年５月明治座『月形半平太』の舞妓力丸で片岡愛一朗と改名。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d0581c69c847_20101213111534.jpg
554,https://meikandb.kabuki.ne.jp/actor/554/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 愛治郎,カタオカ アイジロウ,,,,,立役。片岡愛之助一門。1997年生まれ。2017年国立劇場第22期歌舞伎俳優研修修了。４月片岡愛之助に入門し、５月明治座『月形半平太』の長州藩士ほかで片岡愛治郎を名のり初舞台。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/58e5fad7e729d_20170406172247.jpg
278,https://meikandb.kabuki.ne.jp/actor/278/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 松四朗,カタオカ マツシロウ,,,,,立役・女方。片岡仁左衛門一門。1978年生まれ。2003年上方歌舞伎塾第3期修了。７月大阪松竹座『義経千本桜』小金吾討死の捕手ほかで初舞台。12月南座『華果西遊記』の蜘蛛四天で片岡松四朗を名のる。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d09f58e9a08f_20101216201838.jpg
280,https://meikandb.kabuki.ne.jp/actor/280/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 松太朗,カタオカ マツタロウ,,,,,立役。片岡仁左衛門一門。1980年生まれ。2003年４月前進座に入座し、８月初舞台。08年３月前進座を退座。６月片岡仁左衛門門下となり、歌舞伎座『義経千本桜』すし屋の軍兵で片岡松太朗を名のる。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d09f5fbd8a33_20101216202027.jpg
256,https://meikandb.kabuki.ne.jp/actor/256/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 比奈三,カタオカ ヒナゾウ,,,,,女方。片岡我當一門。1950年生まれ。松竹芸能研究生を経て十代目嵐雛助に入門。69年２月嵐雛三を名のり初舞台。師の歿後、87年9月より片岡我當門下となり片岡比奈三と改名。93年４月眞山青果賞敢闘賞。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/5992650c62d5f_20170815120548.jpg
41,https://meikandb.kabuki.ne.jp/actor/41/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 燕治郎,カタオカ エンジロウ,,,,,立役。六代目片岡芦燕一門。1962年生まれ。86年より舞台・テレビ等に出演。89年11月新橋演舞場『仮名手本忠臣蔵』の大名ほかで歌舞伎の初舞台。2001年六代目片岡芦燕に入門、05年９月大阪松竹座『夢の仲蔵千本桜』の捕手で片岡燕治郎を名のる。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d05a733eca43_20101213135515.jpg
230,https://meikandb.kabuki.ne.jp/actor/230/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 當史弥,カタオカ トシヤ,,,,,女方。片岡我當一門。1974年生まれ。2001年上方歌舞伎塾第2期修了。５月大阪松竹座『怪談敷島譚（かいだんしきしまものがたり）』の振袖新造で初舞台。12月片岡我當に入門し、南座『助六桜の二重帯』の新造で片岡當史弥を名のる。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/5440958cc01d9_20141017130532.jpg
227,https://meikandb.kabuki.ne.jp/actor/227/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 當吉郎,カタオカ トウキチロウ,,,,,線が太く押し出しのある体躯の持ち主。力強く素直な演技も特色の立役だ。『封印切』の太鼓持、『南総里見八犬伝』の花四天などを丁寧に勤め、上方の若手の勉強会・上方歌舞伎会では、『熊谷陣屋』の熊谷直実、『真如』の後藤源次郎といった大役に挑み、腕を磨いている。上方の若手によるあべの歌舞伎「晴（そら）の会」のメンバーで、『肥後駒下駄』の八坂源内、『謎帯一寸徳兵衛』の大鳥佐賀右衛門といった敵役を憎らしく描くなど成長を見せている。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/5d3151c9e0b9c_20190719141449.jpg
228,https://meikandb.kabuki.ne.jp/actor/228/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=片岡,片岡 當次郎,カタオカ トウジロウ,,,,,立役。片岡我當一門。1950年生まれ。81年３月十三代目片岡仁左衛門に入門し、歌舞伎座『桜姫東文章』の行列の寺侍・長屋の男で片岡松弥を名のり初舞台。仁左衛門歿後、片岡我當門下となり97年３月大阪松竹座『盛綱陣屋』の軍兵ほかで片岡當次郎と改名。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/544095ab8c368_20141017130603.jpg
161,https://meikandb.kabuki.ne.jp/actor/161/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=市川,市川 荒五郎,イチカワ アラゴロウ,5代目,三河屋,,,立役。初名は市川茂之助。身長が高く、師匠・市川團蔵に似た二枚目系の立役で鳶頭などが得意。世話物が本領の菊五郎劇団に所属して、若手時代はきびきびとした立廻りが魅力でカラミの花四天や若い者で活躍。2014（平成26）年に伝統ある名跡・五代目市川荒五郎を名乗ってからは容姿を生かした悪臣など役柄の幅を広げつつある。年功を積むとさらに面白い存在になりそうだ。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/536b087aa71f6_20140508133050.jpg
18,https://meikandb.kabuki.ne.jp/actor/18/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 いてう,ナカムラ イチョウ,3代目,中村屋,,,立役。小柄でキビキビとした動き。時に驚くほど、師匠・十八代目中村勘三郎の面影と重なって見えることがある。世話物の町人から時代物の赤っ面まで幅広い役柄をこなす懐の深い立役で、平成中村座では『弁天小僧』の鳶頭や『仮名手本忠臣蔵』祇園一力茶屋の富森助右衛門など、様々な役に挑戦してきた。一門の立師（たてし）も勤めており、今後の活躍に大きな期待がかかっている。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/551a3c5cd22b7_20150331151908.jpg
144,https://meikandb.kabuki.ne.jp/actor/144/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 七之助,ナカムラ シチノスケ,2代目,中村屋,角切銀杏,伝統歌舞伎保存会会員,しなやかな容姿と鼻が高くキリッとした顔立ち。時代物、世話物を問わず、次代の中心となる女方である。『本朝廿四孝』の八重垣姫や『野崎村』のお染といった娘方の役ばかりでなく、『伽羅先代萩（めいぼくせんだいはぎ）』の乳人（めのと）政岡、『傾城反魂香』の女房おとくなど、女方の様々な大役に積極的に挑戦している。『狐狸狐狸ばなし』のおきわのような癖のある役も手の内に入ってきた。新作、意欲作への出演も多く、『野田版 桜の森の満開の下』の夜長姫、『阿弖流為（アテルイ）』の立烏帽子・鈴鹿などでの演技は、長く観客の胸に残っていくものだろう。美しい容姿を活かした若衆役や二枚目も得意で、『義経千本桜』ではむなしく討ち死…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4e3a36edaa0ba_20110804150637.jpg
62,https://meikandb.kabuki.ne.jp/actor/62/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 勘九郎,ナカムラ カンクロウ,6代目,中村屋,角切銀杏,伝統歌舞伎保存会会員,NHKの大河ドラマ『いだてん』で日本最初のマラソンランナー金栗四三を演じる勘九郎を見ていると、この人に宿っている役者の血を思わざるを得ない。それは時として成算を度外視してでも役にのめり込む役者魂と切り離せない。父の十八代目中村勘三郎、祖父の十七代目勘三郎は、観客からすればまず何をおいても見るものを喜ばせようとするうれしい役者だったが、その血はまぎれもなく勘九郎にも受け継がれている。だがその表れ方は昭和の観客を前にした祖父、平成の観客の前で花開いた父とは当然違うはずで、令和という新しい時代の観客の前にどういう歌舞伎を見せるか。そのとき物を言うのは、父に厳しく仕込まれた芸の基本の正しさである。最近…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d256c306e49b_20110106161600.jpg
1310,https://meikandb.kabuki.ne.jp/actor/1310/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 勘太郎,ナカムラ カンタロウ,3代目,中村屋,,,2011年2月22日生まれ。中村勘九郎の長男。祖父は中村勘三郎。17年2月歌舞伎座『門出二人桃太郎』の兄の桃太郎で三代目中村勘太郎を名のり初舞台。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2023/09/db5190846c82ea65180b52acd1be3908-300x273.jpg
127,https://meikandb.kabuki.ne.jp/actor/127/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 小三郎,ナカムラ コサブロウ,,中村屋,,伝統歌舞伎保存会会員,立役。国立劇場第2期歌舞伎俳優研修修了生。十七代目中村勘三郎門下となり、師亡き後は十八代目勘三郎の身近にあって、中村勘九郎・七之助兄弟を見守ってきた。十七代目の弟子で90歳を超えてなお舞台に立っていた二代目中村小山三を親身に世話していた、心優しき人である。中村屋を支える重要な位置にいる。自ずから主張する芸ではないが、均整のとれた容姿は舞台の良き点景となっている。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d05f4be4dbad_20101213192606.jpg
132,https://meikandb.kabuki.ne.jp/actor/132/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 山左衛門,ナカムラ サンザエモン,6代目,中村屋,,伝統歌舞伎保存会会員,立役。ちょっといかつい顔に無骨な雰囲気、ハスキーな声が特徴的。控えめながら個性が立ち、様々な役に誠実に取り組んでいる。『寿曽我対面』の梶原平次景高などの時代物の敵役に本領を見せるが、『弁天娘女男白浪（べんてんむすめめおめのしらなみ）』の狼の悪次郎といった小悪党、『於染久松色読販（おそめひさまつうきなのよみうり）』の鈴木弥忠太のようなおかしみのある役、『芝浜革財布』の大家長兵衛といった老け役など、その守備範囲は広い。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d05f9621ef2b_20101213194554.jpg
1311,https://meikandb.kabuki.ne.jp/actor/1311/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 長三郎,ナカムラ チョウザブロウ,2代目,中村屋,,,2013年5月22日生まれ。中村勘九郎の次男。祖父は中村勘三郎。17年2月歌舞伎座『門出二人桃太郎』の弟の桃太郎で二代目中村長三郎を名のり初舞台。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2023/09/7882f4c7543d0f4c4f0d67f9d0f6265d-274x300.jpg
214,https://meikandb.kabuki.ne.jp/actor/214/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 鶴松,ナカムラ ツルマツ,2代目,中村屋,角切銀杏,,子役時代、『野田版 鼠小僧』の孫さん太の演技が注目され、一般家庭から十八代目中村勘三郎の部屋子となった。清潔感漂う美しい顔立ちで、立役と女方に取り組むが、可憐さが生きる『平家女護島』の海女千鳥などが印象深い。近年は新春浅草歌舞伎でも『毛抜』の錦の前や『源平布引滝』の御台葵御前など、大役に挑戦している。踊りも進境著しく、海外公演『連獅子』の仔獅子で奮闘。その経験が舞踊公演の『汐汲』の海女苅藻（みるめ）などに生きている。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/53144144681a1_20140303174556.jpg
97,https://meikandb.kabuki.ne.jp/actor/97/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 京妙,ナカムラ キョウタエ,,京屋,,伝統歌舞伎保存会会員,女方。師匠・四代目中村雀右衛門に似た目鼻立ちの女方。ちょっと甲高い声が愛嬌で、ポンポン言う台詞が嫌味にならずスッキリしているのが持ち味。小柄な体躯にキリリとした身のこなしで、江戸情緒たっぷりの茶屋女や芸者役を演じる一方、時代狂言の御殿の場の並び腰元では上品な一面を見せる。若手の頃の一門の勉強会「桜梅會」では得意な舞踊も披露した芸達者である。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/50bdbcd986630_20121204180529.jpg
96,https://meikandb.kabuki.ne.jp/actor/96/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 京蔵,ナカムラ キョウゾウ,,京屋,,伝統歌舞伎保存会会員,女方・立役。女方だが、若衆や二枚目もよく似合う。研究熱心で、技術に裏打ちされた表現力の持ち主。時代物の品格ある老女役から腰元、世話物の女房や仲居など、どんな役でも幅広くこなす。舞踊にも意欲的に取り組み、「中村京蔵創作の夕べ」「中村京蔵舞踊の夕べ」を主宰。歌舞伎の普及活動にも尽力し、これまで26ヶ国49都市を訪問。2019（令和元）年度文化庁文化交流使としてアメリカなどを巡回した。テレビＣＭでも有名。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/a315396e9aff8ad835f474a6fc29bfdb.jpg
140,https://meikandb.kabuki.ne.jp/actor/140/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 雀右衛門,ナカムラ ジャクエモン,5代目,京屋,京屋結び、向い雀,伝統歌舞伎保存会会員,立女形（たておやま）として真っ直ぐに本道を邁進する。亡父も名乗った大名跡を襲名後、舞台姿に艶やかさが増してきた。持ち味である品の良さや清潔感はそのままに、大役に次々挑んで芸の大きさや細やかな心理描写に磨きをかけ、先代に一歩ずつ近づいている。『籠釣瓶花街酔醒（かごつるべさとのえいざめ）』の八ツ橋での華と色香、『金閣寺』の雪姫での嫋々（じょうじょう）たる風情、『助六由縁江戸桜』の揚巻での女の心意気と気丈さ。大輪の花のような役柄に加え、市井の女房、武家の奥方、清楚な娘、可憐な姫君も見事に描き分ける芸域の広さも身上だ。『葛の葉』の葛の葉姫・女房葛の葉、『沼津』のお米、『熊谷陣屋』の藤の方、『絵本太功記…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/52ca1d0f3cf91_20140106120343.jpg
151,https://meikandb.kabuki.ne.jp/actor/151/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 梅花,ナカムラ バイカ,4代目,京扇屋,裏梅,伝統歌舞伎保存会会員,面長で古風な顔立ちに寂しげな面差しのある女方。国立劇場の研修生から七代目中村芝翫に入門、先代梅花の前名でもある芝喜松を名乗った。上品で行儀の良い芸。腕の確かさには定評がある。粋な芸者や腰元、年増の武家女房がよく似合う。『助六』の番頭新造には定評があり、黒の着付が江戸前の風情を漂わせる。『忠臣蔵』六段目のおかや、『野崎村』の後家お常など大役も経験。厳しい薫陶を受けた先代同様、若手の指南役としての役割が期待される。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/57edd5ef89462_20160930120311.jpg
10,https://meikandb.kabuki.ne.jp/actor/10/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=嵐,嵐 橘三郎,アラシ キツサブロウ,6代目,伊丹屋,三階菱橘,伝統歌舞伎保存会会員,渋みに品があり、手堅い演技で脇をしっかり勤める実力派のベテラン。大きな敵役などに本領を発揮、世話物では役の背景や生活感まで感じさせる奥行きのある演技で舞台を盛り上げる。『夏祭浪花鑑』の舅・義平次で金に汚い老人を下卑た嫌らしさで演じたかと思えば、『仮名手本忠臣蔵』の斧九太夫ではひと癖ある役どころを体現。オフシアター歌舞伎『女殺油地獄』にも出演、番頭上がりの父・徳兵衛の複雑な心情を表現した。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/5314340402afb_20140303164924.jpg
81,https://meikandb.kabuki.ne.jp/actor/81/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 亀鶴,ナカムラ キカク,2代目,八幡屋,向い亀鶴菱,伝統歌舞伎保存会会員,役どころの幅広さと翳りある人物造形が光る実力派。二枚目から三枚目、敵役や女方までこなし、上方狂言でも江戸の作品世界でも、役としていきいきと呼吸する。たびたび演じてきた『曽根崎心中』の油屋九平次では、男の色気や鋭さを描写。お初をずっと目で追いかけ、彼女への執着心も浮かび上がらせる。『河庄』の善六に軽妙なおかしみを滲ませ、『雁のたより』の左司馬では、どこか憎めない鷹揚で傲慢な若殿ぶり。『幸助餅』の雷五良吉で、情に厚い関取の心情を鮮明に描き出したのも印象的だ。上方の香りを放つ一方で、『白浪五人男』の忠信利平・鳶頭清次、『魚屋宗五郎』の三吉といった役では、江戸の風情を醸し出す。大きな強みといえるだろう…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/4d05d990068fd_20101213173008.jpg
250,https://meikandb.kabuki.ne.jp/actor/250/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 春之助,ナカムラ ハルノスケ,,加賀屋,,,中村魁春門下の美しい女方。『月光露針路日本（つきあかりめざすふるさと）』の貴族の女や『勢獅子』の手古舞でも目を引いた。仲居や腰元を勤めることが多いが、稚魚の会・歌舞伎会合同公演では『寿曽我対面』の小林妹舞鶴、『一條大蔵譚（いちじょうおおくらものがたり）』の鳴瀬などの大役を勤めた。『引窓』では老け役のお幸に挑戦し、立場の異なる2人の子への母の情を見せた。四国こんぴら歌舞伎大芝居で『鎌倉三代記』の讃岐の局という大役を勤めたのも舞台姿勢が評価されてのことだろう。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/56838fcceb960_20151230170324.jpg
229,https://meikandb.kabuki.ne.jp/actor/229/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 東三郎,ナカムラ トウザブロウ,,加賀屋,,,立役・女方。名題に昇進した中村東志二郎は、2016（平成28）年に中村東三郎と改名した。仕丁や鳶の者、若い者、角力などさまざまな役が多いが、改名時は『鳥居前』の亀井六郎を演じた。伝統歌舞伎保存会研修発表会で『忠臣蔵』松切りの桃井若狭之助、『伊勢音頭』のお鹿を演じたこともある。女方にも挑戦し、師匠の中村東蔵のように女方を含めて老若男女どんな役も演じられる役者を目指している。関西弁に磨きをかけ上方和事にも取り組みたいと意欲を見せている。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/56879540b3930_20160102181544.jpg
218,https://meikandb.kabuki.ne.jp/actor/218/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 東蔵,ナカムラ トウゾウ,6代目,加賀屋,梅八ツ藤,伝統歌舞伎保存会会員,『廓文章』吉田屋で喜左衛門を初役で演じたかと思うと『吉田屋』のパロディ化『二人夕霧（ににんゆうぎり）』では、２人の夕霧の喧嘩を仲裁する吉田屋女房おきさを演じた。『絵本太功記』では妻操と母皐月、『一條大蔵譚（いちじょうおおくらものがたり）』ではお京も鳴瀬も持ち役である。『寿式三番叟』の翁は品格があった。『一本刀土俵入』の根吉はキビキビした動きを見せ、『双蝶々曲輪日記（ふたつちょうちょうくるわにっき）』引窓のお幸は、実子と継子との間で揺れ動く心情が伝わってくる。女方から立役まで時代、世話を問わず老若男女なんでも自在に演じる芸域の広さ。新国劇の子役でデビューし、時代劇映画で活躍後、六代目中村歌右衛門…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/57f1cfc783603_20161003122559.jpg
261,https://meikandb.kabuki.ne.jp/actor/261/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 松江,ナカムラ マツエ,6代目,加賀屋,梅八ッ藤,伝統歌舞伎保存会会員,人間国宝・中村東蔵の長男。父の前名・中村玉太郎から中村松江を襲名したのは、2006（平成18）年4月。端正で品があり、おっとりしている。若い頃は『夏祭浪花鑑』の琴浦や『天衣紛上野初花（くもにまごううえののはつはな）』の浪路、『助六由縁江戸桜』の傾城など女方も兼ねる役者だったが、最近は『連獅子』の法華の僧、『寿曽我対面』では工藤祐経の家臣・近江小藤太や八幡三郎、『め組の喧嘩』ではお抱えの力士を島崎楼に連れて行く武士三池八右衛門や『梶原平三誉石切』石切梶原では梶原方大名と立役を中心に演じている。国立劇場歌舞伎鑑賞教室（2019（令和元）年7月）の『菅原伝授手習鑑』車引では、牛車から登場する藤原時平…,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/5b724b80ed759_20180814122448.jpg
191,https://meikandb.kabuki.ne.jp/actor/191/,https://meikandb.kabuki.ne.jp/?current_state=1&type=1&s=中村,中村 玉太郎,ナカムラ タマタロウ,5代目,加賀屋,梅八ッ藤,,2000年10月22日生まれ。中村松江の長男。祖父は中村東蔵。06年４月歌舞伎座『関八州繋馬』の里の子梅松で五代目中村玉太郎を名のり初舞台。,https://meikandb.kabuki.ne.jp/wp-content/uploads/2020/02/e00b97ddeecb7981b93d625aff5fb34f-297x300.jpg
